series_key,label,family,currency,country,pair,distinct_packages,complete_inputs,complete_inputs_pct,represented_years,collisions,collision_pct,open_market_entries,clean_pre_entry_14,clean_6h4,clean_12h4,clean_30h4,clean_42h4,clean_60h4,joint_complete_pre14,joint_clean_6h4,joint_clean_12h4,joint_clean_30h4,joint_clean_42h4,joint_clean_60h4
EUR:EU:999030021:r0,"CPI excl. Tobacco m/m","Inflation",EUR,EU,EURNOK,96,65,67.7,"2015–2022",6,6.3,20,15,12,10,6,6,6,0,0,0,0,0,0
EUR:EU:999030021:r0,"CPI excl. Tobacco m/m","Inflation",EUR,EU,EURPLN,96,65,67.7,"2015–2022",6,6.3,20,16,11,9,6,6,6,0,0,0,0,0,0
EUR:EU:999030021:r0,"CPI excl. Tobacco m/m","Inflation",EUR,EU,EURSEK,96,65,67.7,"2015–2022",6,6.3,20,15,11,9,5,5,5,0,0,0,0,0,0
EUR:EU:999030021:r0,"CPI excl. Tobacco m/m","Inflation",EUR,EU,EURTRY,96,65,67.7,"2015–2022",6,6.3,19,18,18,16,15,13,12,0,0,0,0,0,0
EUR:EU:999030021:r0,"CPI excl. Tobacco m/m","Inflation",EUR,EU,EURZAR,96,65,67.7,"2015–2022",6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURHKD,96,65,67.7,"2015–2022",6,6.3,16,13,13,12,12,8,7,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURHUF,96,65,67.7,"2015–2022",6,6.3,20,15,10,6,3,3,2,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURMXN,96,65,67.7,"2015–2022",6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURNOK,96,65,67.7,"2015–2022",6,6.3,20,15,12,10,6,6,6,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURPLN,96,65,67.7,"2015–2022",6,6.3,20,16,11,9,6,6,6,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURSEK,96,65,67.7,"2015–2022",6,6.3,20,15,11,9,5,5,5,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURTRY,96,65,67.7,"2015–2022",6,6.3,19,18,18,16,15,13,12,0,0,0,0,0,0
EUR:EU:999030022:r0,"CPI excl. Tobacco y/y","Inflation",EUR,EU,EURZAR,96,65,67.7,"2015–2022",6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010023:r0,"Construction Output m/m","Housing / Construction",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010024:r0,"Construction Output y/y","Housing / Construction",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",25,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010025:r0,"Industrial Production m/m","Production / Activity",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010026:r0,"Industrial Production y/y","Production / Activity",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010027:r0,"Manufacturing Production m/m","Production / Activity",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010028:r0,"Manufacturing Production y/y","Production / Activity",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010029:r0,"Trade Balance","International Trade",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010030:r0,"Trade Balance Non-EU","International Trade",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010031:r0,"Public Sector Net Borrowing","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826010032:r0,"Public Sector Net Cash Requirement","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",17,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020014:r0,"BoE Consumer Credit m/m","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020019:r0,"BoE Mortgage Lending m/m","Housing / Construction",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826020020:r0,"BoE Net Lending to Individuals m/m","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030001:r0,"Halifax HPI m/m","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",24,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826030002:r0,"Halifax HPI y/y","Unclassified",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",23,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826070001:r0,"NIESR GDP Estimate","National Accounts / Growth",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",18,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPAUD,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPCAD,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPJPY,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPMXN,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPNZD,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
GBP:GB:826500003:r0,"S&P Global/CIPS Construction PMI","Business Surveys / PMI",GBP,GB,GBPZAR,96,65,67.7,"2015–2022",14,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDCNH,96,65,67.7,"2015–2022",34,35.4,9,3,3,2,2,2,1,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDCZK,96,65,67.7,"2015–2022",34,35.4,19,14,13,7,4,4,4,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDDKK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDHKD,96,65,67.7,"2015–2022",34,35.4,27,20,17,12,9,8,6,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDHUF,96,65,67.7,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDMXN,96,65,67.7,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDNOK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDPLN,96,65,67.7,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDSEK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDSGD,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDTRY,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,14,14,0,0,0,0,0,0
USD:US:840020017:r0,"Durable Goods Orders excl. Defense m/m","Production / Activity",USD,US,USDZAR,96,65,67.7,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDCNH,96,65,67.7,"2015–2022",34,35.4,9,3,3,2,2,2,1,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDCZK,96,65,67.7,"2015–2022",34,35.4,19,14,13,7,4,4,4,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDDKK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDHKD,96,65,67.7,"2015–2022",34,35.4,27,20,17,12,9,8,6,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDHUF,96,65,67.7,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDMXN,96,65,67.7,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDNOK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDPLN,96,65,67.7,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDSEK,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDSGD,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020018:r0,"Nondefense Capital Goods Orders excl. Aircraft m/m","Unclassified",USD,US,USDTRY,96,65,67.7,"2015–2022",34,35.4,19,19,18,17,15,14,14,0,0,0,0,0,0
